TransactionID,Date,ProductID,CustomerID,Quantity,Region,MarketingCampaign,TradeShowFlag,WeatherIndex,HolidayFlag,Revenue
TX07550,2024-07-05 04:55:22.412241224,P0019,C0100,35,North America,0,0,0.59,0,1570.8
TX07551,2024-07-05 06:40:30.243024304,P0063,C0234,48,Asia,0,1,0.72,1,7889.28
TX07552,2024-07-05 08:25:38.073807376,P0036,C0279,20,Asia,0,1,1.26,0,700.0
TX07553,2024-07-05 10:10:45.904590456,P0030,C0105,37,Europe,0,0,0.6,0,4347.13
TX07554,2024-07-05 11:55:53.735373536,P0073,C0034,41,North America,0,0,1.33,0,3872.45
TX07555,2024-07-05 13:41:01.566156616,P0017,C0156,5,Asia,0,0,0.5,0,157.0
TX07556,2024-07-05 15:26:09.396939696,P0019,C0272,36,Asia,0,1,1.39,0,1615.68
TX07557,2024-07-05 17:11:17.227722768,P0081,C0239,13,Europe,0,0,0.57,0,1083.94
TX07558,2024-07-05 18:56:25.058505848,P0010,C0206,17,Europe,0,1,1.42,1,593.47
TX07559,2024-07-05 20:41:32.889288928,P0085,C0244,26,Europe,0,0,1.36,0,5021.64
TX07560,2024-07-05 22:26:40.720072008,P0043,C0092,44,Asia,0,1,1.04,0,3979.36
TX07561,2024-07-06 00:11:48.550855080,P0081,C0108,20,North America,0,1,1.28,0,1667.6
TX07562,2024-07-06 01:56:56.381638160,P0063,C0113,39,Europe,0,0,0.57,0,6410.04
TX07563,2024-07-06 03:42:04.212421240,P0033,C0023,33,Europe,0,0,0.64,0,6049.89
TX07564,2024-07-06 05:27:12.043204320,P0086,C0292,30,North America,1,0,0.87,0,3957.0
TX07565,2024-07-06 07:12:19.873987400,P0064,C0251,16,Asia,1,0,1.04,0,2754.4
TX07566,2024-07-06 08:57:27.704770472,P0054,C0266,7,Asia,1,0,1.37,0,1159.83
TX07567,2024-07-06 10:42:35.535553552,P0073,C0208,30,North America,0,1,1.04,0,2833.5
TX07568,2024-07-06 12:27:43.366336632,P0000,C0054,2,Europe,0,1,1.17,0,245.18
TX07569,2024-07-06 14:12:51.197119712,P0037,C0026,12,South America,1,0,1.18,0,809.16
TX07570,2024-07-06 15:57:59.027902792,P0008,C0001,43,North America,0,0,1.38,0,7070.06
TX07571,2024-07-06 17:43:06.858685864,P0094,C0067,40,South America,0,0,1.28,0,4734.4
TX07572,2024-07-06 19:28:14.689468944,P0070,C0147,1,Asia,1,0,1.48,0,19.6
TX07573,2024-07-06 21:13:22.520252024,P0016,C0129,3,Asia,0,0,0.52,0,325.5
TX07574,2024-07-06 22:58:30.351035104,P0098,C0082,8,South America,0,1,0.71,0,395.92
TX07575,2024-07-07 00:43:38.181818184,P0051,C0041,26,Europe,0,1,1.43,0,4551.82
TX07576,2024-07-07 02:28:46.012601256,P0017,C0155,40,South America,1,1,1.29,0,1256.0
TX07577,2024-07-07 04:13:53.843384336,P0062,C0156,11,Europe,1,0,0.77,0,450.45
TX07578,2024-07-07 05:59:01.674167416,P0032,C0106,21,North America,1,0,1.47,0,3951.36
TX07579,2024-07-07 07:44:09.504950496,P0003,C0283,5,Asia,0,0,1.37,0,624.8
TX07580,2024-07-07 09:29:17.335733568,P0086,C0187,40,Asia,0,0,0.56,0,5276.0
TX07581,2024-07-07 11:14:25.166516648,P0074,C0104,26,South America,0,1,1.31,0,1526.2
TX07582,2024-07-07 12:59:32.997299728,P0051,C0111,21,North America,0,0,1.28,0,3676.47
TX07583,2024-07-07 14:44:40.828082808,P0008,C0132,9,South America,1,0,0.72,0,1479.78
TX07584,2024-07-07 16:29:48.658865888,P0063,C0270,17,South America,0,0,1.17,0,2794.12
TX07585,2024-07-07 18:14:56.489648960,P0029,C0109,37,South America,0,0,1.47,0,4669.77
TX07586,2024-07-07 20:00:04.320432040,P0007,C0072,2,Europe,0,0,1.18,0,87.04
TX07587,2024-07-07 21:45:12.151215120,P0004,C0292,47,Asia,0,0,1.31,1,5469.86
TX07588,2024-07-07 23:30:19.981998200,P0075,C0142,40,Asia,0,0,0.6,0,1847.2
TX07589,2024-07-08 01:15:27.812781280,P0062,C0259,28,South America,0,0,1.23,0,1146.6
TX07590,2024-07-08 03:00:35.643564352,P0000,C0244,27,Europe,0,0,0.7,0,3309.93
TX07591,2024-07-08 04:45:43.474347432,P0014,C0154,40,Asia,0,1,0.57,0,3204.4
TX07592,2024-07-08 06:30:51.305130512,P0088,C0148,1,Europe,0,0,1.05,1,91.73
TX07593,2024-07-08 08:15:59.135913592,P0081,C0059,46,North America,1,0,1.25,0,3835.48
TX07594,2024-07-08 10:01:06.966696672,P0037,C0085,11,Europe,0,1,1.05,0,741.73
TX07595,2024-07-08 11:46:14.797479744,P0041,C0191,39,Europe,0,0,1.43,0,1205.1
TX07596,2024-07-08 13:31:22.628262824,P0045,C0181,18,North America,0,1,1.2,0,1692.9
TX07597,2024-07-08 15:16:30.459045904,P0052,C0286,27,Asia,0,0,0.62,0,3665.52
TX07598,2024-07-08 17:01:38.289828984,P0025,C0272,47,Asia,1,0,1.43,0,1995.15
TX07599,2024-07-08 18:46:46.120612056,P0060,C0254,10,Europe,1,1,0.65,1,1370.2
TX07600,2024-07-08 20:31:53.951395136,P0066,C0006,36,Europe,0,1,1.26,0,2174.4
TX07601,2024-07-08 22:17:01.782178216,P0053,C0125,21,North America,0,1,0.65,1,1941.87
TX07602,2024-07-09 00:02:09.612961296,P0021,C0082,28,North America,0,0,1.5,0,2443.28
TX07603,2024-07-09 01:47:17.443744376,P0025,C0027,1,Asia,0,0,0.83,0,42.45
TX07604,2024-07-09 03:32:25.274527448,P0082,C0265,14,Asia,1,0,1.0,0,1429.68
TX07605,2024-07-09 05:17:33.105310528,P0059,C0282,20,North America,0,0,0.97,0,378.8
TX07606,2024-07-09 07:02:40.936093608,P0038,C0250,9,Europe,0,0,0.6,0,1620.63
TX07607,2024-07-09 08:47:48.766876688,P0035,C0187,45,North America,0,1,0.99,0,2542.5
TX07608,2024-07-09 10:32:56.597659768,P0020,C0298,27,Asia,0,0,0.65,0,1566.81
TX07609,2024-07-09 12:18:04.428442840,P0040,C0068,49,Europe,0,1,1.3,0,8490.23
TX07610,2024-07-09 14:03:12.259225920,P0047,C0098,4,South America,1,1,1.46,0,453.36
TX07611,2024-07-09 15:48:20.090009000,P0025,C0192,37,South America,0,0,1.31,0,1570.65
TX07612,2024-07-09 17:33:27.920792080,P0062,C0226,18,North America,1,0,0.93,0,737.1
TX07613,2024-07-09 19:18:35.751575152,P0076,C0181,31,Asia,0,0,0.5,0,4255.99
TX07614,2024-07-09 21:03:43.582358232,P0035,C0092,49,Europe,1,0,0.54,0,2768.5
TX07615,2024-07-09 22:48:51.413141312,P0023,C0142,39,South America,0,0,1.0,0,6278.61
TX07616,2024-07-10 00:33:59.243924392,P0089,C0202,10,Europe,0,0,1.18,0,1762.5
TX07617,2024-07-10 02:19:07.074707472,P0020,C0131,9,Europe,0,0,1.32,0,522.27
TX07618,2024-07-10 04:04:14.905490544,P0017,C0266,28,Europe,0,0,1.1,0,879.2
TX07619,2024-07-10 05:49:22.736273624,P0014,C0133,28,Europe,0,0,1.48,0,2243.08
TX07620,2024-07-10 07:34:30.567056704,P0078,C0178,13,North America,0,0,0.99,0,2120.56
TX07621,2024-07-10 09:19:38.397839784,P0005,C0185,18,Europe,0,1,1.1,0,1843.56
TX07622,2024-07-10 11:04:46.228622864,P0042,C0017,12,South America,0,1,0.73,1,2280.12
TX07623,2024-07-10 12:49:54.059405936,P0030,C0096,8,South America,1,1,0.84,0,939.92
TX07624,2024-07-10 14:35:01.890189016,P0027,C0033,23,North America,0,0,1.18,0,2454.79
TX07625,2024-07-10 16:20:09.720972096,P0007,C0299,5,South America,0,0,1.1,0,217.6
TX07626,2024-07-10 18:05:17.551755176,P0028,C0186,7,Europe,0,0,0.87,0,266.14
TX07627,2024-07-10 19:50:25.382538256,P0020,C0110,15,South America,1,0,0.61,0,870.45
TX07628,2024-07-10 21:35:33.213321328,P0080,C0246,3,Asia,1,0,0.84,0,139.14
TX07629,2024-07-10 23:20:41.044104408,P0087,C0070,18,Europe,0,0,0.54,0,260.1
TX07630,2024-07-11 01:05:48.874887488,P0057,C0211,38,North America,1,0,1.08,0,4220.66
TX07631,2024-07-11 02:50:56.705670568,P0059,C0107,26,Asia,1,0,0.82,0,492.44
TX07632,2024-07-11 04:36:04.536453640,P0049,C0176,38,South America,0,1,0.88,0,3798.1
TX07633,2024-07-11 06:21:12.367236720,P0099,C0227,33,Asia,0,0,1.08,0,3490.41
TX07634,2024-07-11 08:06:20.198019800,P0030,C0018,21,South America,0,0,1.08,0,2467.29
TX07635,2024-07-11 09:51:28.028802880,P0046,C0247,17,South America,0,1,1.09,0,318.75
TX07636,2024-07-11 11:36:35.859585960,P0033,C0208,43,South America,0,1,0.99,0,7883.19
TX07637,2024-07-11 13:21:43.690369032,P0001,C0215,2,North America,0,1,0.99,0,164.38
TX07638,2024-07-11 15:06:51.521152112,P0066,C0200,25,Asia,0,0,1.32,0,1510.0
TX07639,2024-07-11 16:51:59.351935192,P0093,C0256,41,North America,0,0,0.97,0,5130.74
TX07640,2024-07-11 18:37:07.182718272,P0071,C0105,19,South America,1,0,1.04,0,348.46
TX07641,2024-07-11 20:22:15.013501352,P0051,C0270,38,Europe,0,0,1.49,0,6652.66
TX07642,2024-07-11 22:07:22.844284424,P0006,C0270,25,Europe,0,1,0.68,0,2648.5
TX07643,2024-07-11 23:52:30.675067504,P0075,C0120,39,North America,1,0,1.23,1,1801.02
TX07644,2024-07-12 01:37:38.505850584,P0018,C0244,4,Europe,0,0,0.97,0,749.84
TX07645,2024-07-12 03:22:46.336633664,P0089,C0065,3,Asia,0,0,1.33,0,528.75
TX07646,2024-07-12 05:07:54.167416744,P0091,C0227,34,Europe,0,0,0.9,0,950.98
TX07647,2024-07-12 06:53:01.998199816,P0014,C0136,42,Europe,1,1,0.8,0,3364.62
TX07648,2024-07-12 08:38:09.828982896,P0077,C0193,10,South America,0,0,0.71,0,100.8
TX07649,2024-07-12 10:23:17.659765976,P0047,C0193,49,Asia,1,0,1.37,0,5553.66
TX07650,2024-07-12 12:08:25.490549056,P0013,C0145,27,Asia,1,0,1.22,0,5129.73
TX07651,2024-07-12 13:53:33.321332128,P0002,C0144,48,Europe,0,0,0.58,1,5057.76
TX07652,2024-07-12 15:38:41.152115208,P0049,C0071,26,South America,0,0,1.21,0,2598.7
TX07653,2024-07-12 17:23:48.982898288,P0092,C0191,27,Europe,0,0,0.54,0,4160.43
TX07654,2024-07-12 19:08:56.813681368,P0053,C0043,1,Europe,0,0,0.68,0,92.47
TX07655,2024-07-12 20:54:04.644464448,P0005,C0156,44,North America,0,0,1.09,1,4506.48
TX07656,2024-07-12 22:39:12.475247520,P0048,C0015,20,South America,1,1,0.96,0,1486.6
TX07657,2024-07-13 00:24:20.306030600,P0022,C0077,25,North America,0,1,1.34,0,2070.0
TX07658,2024-07-13 02:09:28.136813680,P0091,C0051,10,Europe,0,0,1.11,0,279.7
TX07659,2024-07-13 03:54:35.967596760,P0077,C0001,1,Europe,0,0,1.46,1,10.08
TX07660,2024-07-13 05:39:43.798379840,P0077,C0231,16,South America,0,0,1.36,0,161.28
TX07661,2024-07-13 07:24:51.629162912,P0019,C0060,11,Asia,0,0,0.84,0,493.68
TX07662,2024-07-13 09:09:59.459945992,P0076,C0131,4,Europe,0,0,1.33,0,549.16
TX07663,2024-07-13 10:55:07.290729072,P0090,C0051,35,Europe,1,0,1.37,0,2354.8
TX07664,2024-07-13 12:40:15.121512152,P0059,C0296,13,North America,0,1,1.47,0,246.22
TX07665,2024-07-13 14:25:22.952295224,P0098,C0179,21,North America,1,0,0.51,0,1039.29
TX07666,2024-07-13 16:10:30.783078304,P0044,C0030,15,South America,1,0,1.37,0,176.55
TX07667,2024-07-13 17:55:38.613861384,P0060,C0154,10,North America,0,0,0.57,0,1370.2
TX07668,2024-07-13 19:40:46.444644464,P0055,C0120,38,Asia,0,0,1.03,0,6918.28
TX07669,2024-07-13 21:25:54.275427544,P0001,C0050,11,Europe,0,0,0.91,0,904.09
TX07670,2024-07-13 23:11:02.106210616,P0044,C0094,32,North America,0,0,1.42,0,376.64
TX07671,2024-07-14 00:56:09.936993696,P0039,C0175,33,Asia,0,0,0.91,0,6424.77
TX07672,2024-07-14 02:41:17.767776776,P0023,C0010,20,Europe,0,0,1.1,0,3219.8
TX07673,2024-07-14 04:26:25.598559856,P0028,C0011,36,Europe,0,1,1.19,1,1368.72
TX07674,2024-07-14 06:11:33.429342936,P0066,C0044,30,Asia,0,1,0.52,0,1812.0
TX07675,2024-07-14 07:56:41.260126008,P0067,C0289,10,Europe,0,1,1.09,1,1817.5
TX07676,2024-07-14 09:41:49.090909088,P0065,C0204,15,Asia,0,0,1.02,0,2755.8
TX07677,2024-07-14 11:26:56.921692168,P0083,C0218,29,Asia,0,0,1.09,0,2246.05
TX07678,2024-07-14 13:12:04.752475248,P0053,C0255,1,North America,0,0,0.58,0,92.47
TX07679,2024-07-14 14:57:12.583258328,P0052,C0247,21,South America,1,1,0.56,0,2850.96
TX07680,2024-07-14 16:42:20.414041400,P0078,C0020,15,Asia,0,0,0.68,0,2446.8
TX07681,2024-07-14 18:27:28.244824480,P0048,C0040,3,North America,1,0,1.37,1,222.99
TX07682,2024-07-14 20:12:36.075607560,P0031,C0277,33,Europe,0,1,0.86,0,4811.07
TX07683,2024-07-14 21:57:43.906390640,P0060,C0276,38,North America,0,0,0.93,0,5206.76
TX07684,2024-07-14 23:42:51.737173712,P0041,C0194,19,Asia,0,1,0.89,0,587.1
TX07685,2024-07-15 01:27:59.567956792,P0000,C0070,4,North America,1,1,1.21,0,490.36
TX07686,2024-07-15 03:13:07.398739872,P0062,C0269,12,South America,0,1,0.76,0,491.4
TX07687,2024-07-15 04:58:15.229522952,P0034,C0072,25,Europe,1,0,0.57,0,4743.75
TX07688,2024-07-15 06:43:23.060306032,P0050,C0198,34,North America,0,0,0.88,0,4301.0
TX07689,2024-07-15 08:28:30.891089104,P0070,C0075,17,Europe,0,0,1.23,0,333.2
TX07690,2024-07-15 10:13:38.721872184,P0044,C0274,6,Asia,0,0,1.41,0,70.62
TX07691,2024-07-15 11:58:46.552655264,P0076,C0282,12,South America,1,0,0.55,0,1647.48
TX07692,2024-07-15 13:43:54.383438344,P0064,C0145,15,South America,1,0,1.31,0,2582.25
TX07693,2024-07-15 15:29:02.214221424,P0013,C0012,17,North America,0,0,0.57,1,3229.83
TX07694,2024-07-15 17:14:10.045004496,P0092,C0128,1,Europe,1,0,0.83,0,154.09
TX07695,2024-07-15 18:59:17.875787576,P0002,C0229,14,Europe,1,0,0.52,0,1475.18
TX07696,2024-07-15 20:44:25.706570656,P0023,C0084,2,North America,0,1,1.41,0,321.98
TX07697,2024-07-15 22:29:33.537353736,P0064,C0161,4,North America,0,1,1.21,0,688.6
TX07698,2024-07-16 00:14:41.368136816,P0047,C0050,2,North America,0,0,0.87,0,226.68
TX07699,2024-07-16 01:59:49.198919888,P0009,C0214,26,North America,0,0,0.88,1,2936.18
TX07700,2024-07-16 03:44:57.029702968,P0012,C0000,46,South America,1,0,1.14,0,8609.36
TX07701,2024-07-16 05:30:04.860486048,P0099,C0122,40,North America,0,0,0.59,1,4230.8
TX07702,2024-07-16 07:15:12.691269128,P0072,C0287,33,Europe,1,0,0.65,0,4846.71
TX07703,2024-07-16 09:00:20.522052200,P0013,C0199,48,Asia,1,0,1.35,1,9119.52
TX07704,2024-07-16 10:45:28.352835280,P0099,C0182,39,Europe,1,1,0.7,0,4125.03
TX07705,2024-07-16 12:30:36.183618360,P0009,C0215,6,North America,0,0,1.23,1,677.58
TX07706,2024-07-16 14:15:44.014401440,P0039,C0239,30,South America,0,0,0.73,0,5840.7
TX07707,2024-07-16 16:00:51.845184520,P0022,C0067,22,North America,0,1,0.59,1,1821.6
TX07708,2024-07-16 17:45:59.675967592,P0098,C0081,27,Asia,1,1,1.4,0,1336.23
TX07709,2024-07-16 19:31:07.506750672,P0054,C0141,19,North America,0,0,1.4,1,3148.11
TX07710,2024-07-16 21:16:15.337533752,P0062,C0040,10,Asia,0,0,1.11,0,409.5
TX07711,2024-07-16 23:01:23.168316832,P0070,C0238,6,North America,0,0,0.96,0,117.6
TX07712,2024-07-17 00:46:30.999099912,P0041,C0002,26,South America,0,0,1.05,0,803.4
TX07713,2024-07-17 02:31:38.829882984,P0098,C0093,42,Europe,0,1,0.91,0,2078.58
TX07714,2024-07-17 04:16:46.660666064,P0065,C0058,3,Asia,0,0,1.26,0,551.16
TX07715,2024-07-17 06:01:54.491449144,P0078,C0227,3,Europe,0,0,1.25,0,489.36
TX07716,2024-07-17 07:47:02.322232224,P0072,C0017,6,North America,1,0,1.32,0,881.22
TX07717,2024-07-17 09:32:10.153015296,P0046,C0238,49,Europe,0,0,1.02,0,918.75
TX07718,2024-07-17 11:17:17.983798376,P0080,C0073,10,South America,1,0,1.3,0,463.8
TX07719,2024-07-17 13:02:25.814581456,P0051,C0168,38,South America,0,0,0.66,0,6652.66
TX07720,2024-07-17 14:47:33.645364536,P0017,C0263,13,Europe,1,0,0.53,0,408.2
TX07721,2024-07-17 16:32:41.476147616,P0078,C0159,38,Europe,1,1,1.15,0,6198.56
TX07722,2024-07-17 18:17:49.306930688,P0017,C0168,12,South America,1,0,0.61,0,376.8
TX07723,2024-07-17 20:02:57.137713768,P0023,C0205,46,Asia,0,0,1.05,0,7405.54
TX07724,2024-07-17 21:48:04.968496848,P0022,C0008,49,Asia,1,0,1.22,0,4057.2
TX07725,2024-07-17 23:33:12.799279928,P0011,C0114,27,South America,0,1,0.91,0,4200.39
TX07726,2024-07-18 01:18:20.630063008,P0022,C0151,8,South America,0,1,0.54,0,662.4
TX07727,2024-07-18 03:03:28.460846080,P0020,C0086,5,Asia,0,1,1.39,0,290.15
TX07728,2024-07-18 04:48:36.291629160,P0063,C0094,36,Europe,0,0,0.54,1,5916.96
TX07729,2024-07-18 06:33:44.122412240,P0089,C0230,38,Europe,0,0,1.4,0,6697.5
TX07730,2024-07-18 08:18:51.953195320,P0071,C0185,43,North America,0,0,0.55,0,788.62
TX07731,2024-07-18 10:03:59.783978400,P0093,C0113,30,Asia,1,0,1.24,0,3754.2
TX07732,2024-07-18 11:49:07.614761472,P0033,C0273,37,South America,0,0,1.42,0,6783.21
TX07733,2024-07-18 13:34:15.445544552,P0001,C0028,29,North America,0,0,1.41,0,2383.51
TX07734,2024-07-18 15:19:23.276327632,P0068,C0202,22,Europe,0,0,1.39,1,1560.46
TX07735,2024-07-18 17:04:31.107110712,P0030,C0001,14,Asia,0,0,1.38,0,1644.86
TX07736,2024-07-18 18:49:38.937893784,P0096,C0077,10,North America,0,0,1.01,0,366.9
TX07737,2024-07-18 20:34:46.768676864,P0067,C0230,11,Europe,0,0,1.06,0,1999.25
TX07738,2024-07-18 22:19:54.599459944,P0069,C0097,35,South America,1,0,1.12,0,4022.9
TX07739,2024-07-19 00:05:02.430243024,P0086,C0116,23,Europe,1,0,1.4,0,3033.7
TX07740,2024-07-19 01:50:10.261026104,P0018,C0109,8,Europe,0,0,1.34,1,1499.68
TX07741,2024-07-19 03:35:18.091809176,P0071,C0166,21,Asia,0,1,1.28,0,385.14
TX07742,2024-07-19 05:20:25.922592256,P0012,C0296,37,South America,0,0,1.18,0,6924.92
TX07743,2024-07-19 07:05:33.753375336,P0064,C0086,28,Asia,0,0,1.12,0,4820.2
TX07744,2024-07-19 08:50:41.584158416,P0005,C0021,31,South America,0,0,1.42,0,3175.02
TX07745,2024-07-19 10:35:49.414941496,P0070,C0209,28,North America,0,0,0.69,0,548.8
TX07746,2024-07-19 12:20:57.245724568,P0026,C0271,42,Europe,0,0,0.69,0,2552.34
TX07747,2024-07-19 14:06:05.076507648,P0078,C0277,27,Asia,0,0,1.48,0,4404.24
TX07748,2024-07-19 15:51:12.907290728,P0051,C0138,40,South America,0,0,1.05,0,7002.8
TX07749,2024-07-19 17:36:20.738073808,P0097,C0231,21,Asia,1,0,0.98,0,2693.88
TX07750,2024-07-19 19:21:28.568856888,P0086,C0232,9,Europe,1,0,1.35,0,1187.1
TX07751,2024-07-19 21:06:36.399639960,P0047,C0079,29,Europe,1,0,1.35,0,3286.86
TX07752,2024-07-19 22:51:44.230423040,P0087,C0054,15,North America,1,0,0.68,1,216.75
TX07753,2024-07-20 00:36:52.061206120,P0078,C0290,33,South America,0,0,0.67,1,5382.96
TX07754,2024-07-20 02:21:59.891989200,P0098,C0033,37,South America,1,1,1.3,0,1831.13
TX07755,2024-07-20 04:07:07.722772272,P0067,C0251,47,North America,0,0,1.29,0,8542.25
TX07756,2024-07-20 05:52:15.553555352,P0043,C0124,36,North America,1,0,0.73,0,3255.84
TX07757,2024-07-20 07:37:23.384338432,P0016,C0010,28,South America,1,0,1.34,0,3038.0
TX07758,2024-07-20 09:22:31.215121512,P0094,C0121,10,South America,0,0,0.98,0,1183.6
TX07759,2024-07-20 11:07:39.045904592,P0037,C0034,23,Asia,0,0,0.97,0,1550.89
TX07760,2024-07-20 12:52:46.876687664,P0009,C0068,28,South America,0,0,1.49,0,3162.04
TX07761,2024-07-20 14:37:54.707470744,P0053,C0138,34,Asia,0,0,1.02,0,3143.98
TX07762,2024-07-20 16:23:02.538253824,P0090,C0011,5,Asia,1,0,0.64,0,336.4
TX07763,2024-07-20 18:08:10.369036904,P0005,C0124,18,Asia,1,1,0.78,0,1843.56
TX07764,2024-07-20 19:53:18.199819984,P0005,C0298,6,Asia,0,0,0.83,0,614.52
TX07765,2024-07-20 21:38:26.030603056,P0051,C0146,42,Europe,0,0,1.46,0,7352.94
TX07766,2024-07-20 23:23:33.861386136,P0014,C0076,47,North America,0,0,0.76,0,3765.17
TX07767,2024-07-21 01:08:41.692169216,P0067,C0067,23,North America,1,0,0.93,0,4180.25
TX07768,2024-07-21 02:53:49.522952296,P0056,C0205,28,South America,1,0,1.25,0,917.0
TX07769,2024-07-21 04:38:57.353735368,P0055,C0235,41,North America,0,1,0.77,0,7464.46
TX07770,2024-07-21 06:24:05.184518448,P0006,C0058,13,North America,0,0,1.2,0,1377.22
TX07771,2024-07-21 08:09:13.015301528,P0050,C0257,25,Europe,1,0,0.71,0,3162.5
TX07772,2024-07-21 09:54:20.846084608,P0057,C0253,7,Asia,0,0,0.74,0,777.49
TX07773,2024-07-21 11:39:28.676867688,P0063,C0242,2,Asia,1,0,1.49,0,328.72
TX07774,2024-07-21 13:24:36.507650760,P0025,C0276,16,Asia,0,1,0.87,0,679.2
TX07775,2024-07-21 15:09:44.338433840,P0057,C0219,2,North America,0,0,1.23,0,222.14
TX07776,2024-07-21 16:54:52.169216920,P0030,C0224,36,North America,0,0,1.34,0,4229.64
TX07777,2024-07-21 18:40:00.000000000,P0065,C0100,2,South America,0,0,0.85,0,367.44
TX07778,2024-07-21 20:25:07.830783080,P0091,C0121,49,Europe,0,1,0.86,0,1370.53
TX07779,2024-07-21 22:10:15.661566152,P0012,C0217,38,Europe,0,0,1.27,0,7112.08
TX07780,2024-07-21 23:55:23.492349232,P0017,C0074,10,South America,1,0,1.11,0,314.0
TX07781,2024-07-22 01:40:31.323132312,P0093,C0236,14,South America,1,0,0.86,0,1751.96
TX07782,2024-07-22 03:25:39.153915392,P0074,C0239,27,South America,0,0,1.25,0,1584.9
TX07783,2024-07-22 05:10:46.984698472,P0012,C0164,15,Asia,0,1,1.36,1,2807.4
TX07784,2024-07-22 06:55:54.815481544,P0023,C0156,21,Asia,0,0,0.74,0,3380.79
TX07785,2024-07-22 08:41:02.646264624,P0056,C0210,12,Asia,0,0,0.52,0,393.0
TX07786,2024-07-22 10:26:10.477047704,P0028,C0276,43,Asia,0,0,0.77,0,1634.86
TX07787,2024-07-22 12:11:18.307830784,P0055,C0215,33,South America,1,0,1.17,0,6007.98
TX07788,2024-07-22 13:56:26.138613856,P0053,C0217,40,South America,1,0,1.42,0,3698.8
TX07789,2024-07-22 15:41:33.969396936,P0004,C0232,22,South America,0,0,1.36,0,2560.36
TX07790,2024-07-22 17:26:41.800180016,P0034,C0011,38,Asia,1,0,0.72,0,7210.5
TX07791,2024-07-22 19:11:49.630963096,P0018,C0082,44,Asia,1,1,1.38,0,8248.24
TX07792,2024-07-22 20:56:57.461746176,P0054,C0112,48,North America,1,0,1.31,0,7953.12
TX07793,2024-07-22 22:42:05.292529248,P0076,C0270,18,South America,0,0,1.23,0,2471.22
TX07794,2024-07-23 00:27:13.123312328,P0068,C0194,44,Europe,1,0,1.19,0,3120.92
TX07795,2024-07-23 02:12:20.954095408,P0043,C0140,2,Europe,0,0,1.31,1,180.88
TX07796,2024-07-23 03:57:28.784878488,P0077,C0123,29,North America,0,0,1.36,0,292.32
TX07797,2024-07-23 05:42:36.615661568,P0037,C0140,7,Asia,0,0,1.32,0,472.01
TX07798,2024-07-23 07:27:44.446444640,P0061,C0207,31,South America,0,1,0.62,0,5391.83
TX07799,2024-07-23 09:12:52.277227720,P0021,C0114,41,Asia,0,0,1.22,0,3577.66
TX07800,2024-07-23 10:58:00.108010800,P0072,C0205,18,Asia,0,0,1.34,0,2643.66
TX07801,2024-07-23 12:43:07.938793880,P0039,C0287,9,Europe,1,0,0.69,1,1752.21
TX07802,2024-07-23 14:28:15.769576960,P0025,C0148,8,Europe,1,0,0.71,0,339.6
TX07803,2024-07-23 16:13:23.600360032,P0004,C0209,33,South America,1,0,1.29,0,3840.54
TX07804,2024-07-23 17:58:31.431143112,P0092,C0111,5,South America,0,0,0.84,0,770.45
TX07805,2024-07-23 19:43:39.261926192,P0053,C0141,48,Asia,1,0,0.9,0,4438.56
TX07806,2024-07-23 21:28:47.092709272,P0085,C0023,14,Asia,0,0,0.88,0,2703.96
TX07807,2024-07-23 23:13:54.923492344,P0048,C0048,13,North America,0,0,0.71,0,966.29
TX07808,2024-07-24 00:59:02.754275424,P0002,C0287,11,Asia,0,0,1.44,0,1159.07
TX07809,2024-07-24 02:44:10.585058504,P0091,C0010,20,North America,1,0,1.31,0,559.4
TX07810,2024-07-24 04:29:18.415841584,P0037,C0187,23,Asia,0,0,0.75,0,1550.89
TX07811,2024-07-24 06:14:26.246624664,P0013,C0067,45,Asia,1,0,0.61,0,8549.55
TX07812,2024-07-24 07:59:34.077407736,P0046,C0089,27,Asia,1,0,0.87,0,506.25
TX07813,2024-07-24 09:44:41.908190816,P0013,C0109,15,South America,1,1,0.92,0,2849.85
TX07814,2024-07-24 11:29:49.738973896,P0074,C0163,30,South America,1,0,0.51,0,1761.0
TX07815,2024-07-24 13:14:57.569756976,P0072,C0205,16,South America,0,0,1.39,1,2349.92
TX07816,2024-07-24 15:00:05.400540056,P0037,C0031,45,North America,1,0,1.35,0,3034.35
TX07817,2024-07-24 16:45:13.231323128,P0063,C0073,40,North America,1,0,1.35,0,6574.4
TX07818,2024-07-24 18:30:21.062106208,P0043,C0250,18,South America,1,0,1.31,0,1627.92
TX07819,2024-07-24 20:15:28.892889288,P0069,C0020,47,North America,1,0,1.23,0,5402.18
TX07820,2024-07-24 22:00:36.723672368,P0064,C0295,42,South America,1,1,1.13,0,7230.3
TX07821,2024-07-24 23:45:44.554455440,P0024,C0297,23,Europe,0,0,1.46,1,2224.1
TX07822,2024-07-25 01:30:52.385238520,P0015,C0072,36,South America,1,0,1.21,0,1287.0
TX07823,2024-07-25 03:16:00.216021600,P0014,C0040,38,Europe,0,1,1.13,1,3044.18
TX07824,2024-07-25 05:01:08.046804680,P0097,C0093,8,Asia,0,1,1.29,0,1026.24
TX07825,2024-07-25 06:46:15.877587760,P0080,C0131,39,North America,0,0,0.75,0,1808.82
TX07826,2024-07-25 08:31:23.708370832,P0002,C0098,29,North America,0,1,1.47,0,3055.73
